news_publisher,article_date,article_links,Bias_1,Clickbait Bias_1,Selection Bias_1,Framing Bias_1,Linguistic Bias_1,Ideology Bias_1,Stance Bias_1,Omission Bias_1,Fact Bias_1,Emotional Bias_1,Explanation_1,Bias_2,Clickbait Bias_2,Selection Bias_2,Framing Bias_2,Linguistic Bias_2,Ideology Bias_2,Stance Bias_2,Omission Bias_2,Fact Bias_2,Emotional Bias_2,Explanation_2
Live Hindustan,2025-02-22 7:12:09,https://www.livehindustan.com/national/new-education-police-dharmendra-pradhan-politics-comment-cm-mk-stalin-tamil-language-201740187839479.html,yes,0,0,1,0,0,0,0,0,0,,yes,0,1,1,0,0,0,0,0,0,"Framing-political battle btw centre and state about national education policy,selection-conflict between government and tamil state government without including teachersor students"
Live Hindustan,2025-02-22 23:38:10,https://www.livehindustan.com/uttar-pradesh/bijnor/story-demand-for-ganga-expressway-from-bijnor-to-haridwar-by-bhakiyu-arajpolitical-201740247688754.html,no,0,1,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2025-02-23 1:51:10,https://www.livehindustan.com/uttar-pradesh/azamgarh/story-youth-leader-shashank-shekhar-singh-advocates-for-ending-capitalism-and-caste-politics-in-azamgarh-201740255667774.html,yes,0,1,0,0,1,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2025-02-24 18:40:12,https://www.livehindustan.com/uttarakhand/roorki/story-uttarakhand-farmers-front-demands-halt-to-politics-over-mountain-plain-divide-201740402610066.html,no,0,1,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2025-04-28 0:02:41,https://www.livehindustan.com/uttar-pradesh/sambhal/story-bjp-vice-president-rajesh-singhal-rejects-allegations-calls-them-false-and-politically-motivated-201745778750558.html,yes,0,1,1,0,0,0,1,0,0,,no,0,0,0,0,0,0,0,0,0,discusses all about BJP vice-president Rajesh Singhal’s
Live Hindustan,2025-04-28 5:16:33,https://www.livehindustan.com/uttar-pradesh/aligarh/story-political-turmoil-erupts-after-attack-on-sp-mp-ramjilal-suman-on-delhi-kanpur-highway-201745797590314.html,yes,0,1,1,0,1,0,1,0,0,,yes,0,1,1,0,0,1,0,0,0,only one side political complaint
Live Hindustan,2024-11-13 19:38:53,https://www.livehindustan.com/ncr/new-delhi/story-political-dispute-erupts-as-maharashtra-cm-eknath-shinde-s-luggage-is-inspected-amid-election-commission-scrutiny-201731506924179.html,yes,1,1,0,1,0,0,0,0,1,Clickbait Bias because normal baggage checking only  “विवाद के बीच महाराष्ट्र के मुख्यमंत्री एकनाथ शिंदे के सामान की जांच”   Linguistic Bias  “इसके बाद दोनों गुटों के बीच बड़ा विवाद खड़ा हो गया।”          Selection Bias“उद्धव ठाकरे गुट और एकनाथ शिंदे गुट आमने-सामने आ गए।”Only political reactions are highlighted  no neutral Election Commission explanation is included.,yes,1,1,0,1,0,0,0,0,0,Clickbait Bias because normal baggage checking only  “विवाद के बीच महाराष्ट्र के मुख्यमंत्री एकनाथ शिंदे के सामान की जांच”   Linguistic Bias  “इसके बाद दोनों गुटों के बीच बड़ा विवाद खड़ा हो गया।”          Selection Bias“उद्धव ठाकरे गुट और एकनाथ शिंदे गुट आमने-सामने आ गए।”Only political reactions are highlighted  no neutral Election Commission explanation is included.
Live Hindustan,2024-11-13 21:56:18,https://www.livehindustan.com/bihar/jahanabad/story-social-activist-nishikant-sinha-to-hold-public-blessing-dialogue-for-political-representation-in-bihar-201731515173888.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-11-13 22:48:48,https://www.livehindustan.com/bihar/muzaffarpur/story-political-rivalry-candidate-accused-in-land-dispute-in-mushahari-201731518324125.html,yes,1,0,0,0,0,0,1,0,0,Framing Bias  “राजनीतिक रंजिश में प्रत्याशी को जमीन विवाद में फंसाने का आरोप”          Omission Bias  Details of the original land dispute and the opposing party’s explanation are not provided.,yes,1,0,0,0,0,0,1,0,0,Clickbait Bias =>  “राजनीतिक रंजिश में प्रत्याशी को जमीन विवाद में फंसाने का आरोप”          Omission Bias  Details of the original land dispute and the opposing party’s explanation are not provided.
Live Hindustan,2024-11-14 0:10:05,https://www.livehindustan.com/bihar/munger/story-political-meeting-in-munger-discusses-voter-list-revision-program-201731523195880.html,no,0,0,0,0,0,0,0,0,0,,no,,0,0,0,0,0,0,0,0,
Live Hindustan,2024-11-14 0:55:35,https://www.livehindustan.com/jharkhand/gridih/story-sudivya-kumar-sonu-accuses-bjp-of-divisive-politics-in-giridih-election-campaign-201731525929216.html,yes,0,0,1,1,1,1,0,0,1,Framing Bias  “समाज को बांटने की राजनीति करती है भाजपा: सुदिव्य”    Linguistic Bias“समाज को बांटने की राजनीति करती है भाजपा”  Ideology Bias   “देश की आजादी में हर समुदाय की भूमिका रही है। जब चुनाव आता है तो बांटनेवाली राजनीति शुरु हो जाती है।” Stance Bias  “सुदिव्य कुमार सोनू ने नुक्कड़ सभा में भाजपा पर समाज को बांटने की राजनीति करने का आरोप लगाया।”Emotional Bias   “समाज को बांटने की राजनीति करती है भाजपा”,yes,0,0,0,0,1,0,1,0,0,"1. Ideology Bias- The article is oriented against BJP, does not show a balanced idea. 2. Omission Bias- The details about BJP's work in strengthening the country has been omitted."
Live Hindustan,2024-11-14 17:47:53,https://www.livehindustan.com/jharkhand/jamshedpur/story-high-voter-turnout-in-kolhan-political-implications-for-2024-elections-201731586667325.html,yes,0,0,1,0,0,0,1,0,0,Framing Bias “बड़े मतदान प्रतिशत के अपने सियासी मायने हैं। इसलिए राजनीतिक दल हिसाब कर रहे हैं।”,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-11-14 19:06:08,https://www.livehindustan.com/uttar-pradesh/jhansi/story-political-parties-demand-solutions-for-farmers-fertilizer-crisis-in-jhansi-201731591364594.html,yes,0,0,1,0,0,1,0,0,1,Framing Bias         “किसानों और खाद संकट की समस्याओं को लेकर राजनैतिक दलों ने प्रशासन की देहरी पर दस्तक दी।”          Stance Bias    “कांग्रेस और सपाइयों ने हुंकार भरते हुए मांग की है कि किसानों के पक्ष में न्याय किया जाए।”  Emotional Bias“हुंकार भरते हुए मांग की है कि किसानों के पक्ष में न्याय किया जाए।”,yes,0,0,0,0,0,0,0,0,1,"1. Emotional Bias- ""हुंकार भरते हुए मांग की है कि किसानों के पक्ष में न्याय किया जाए।”"
Live Hindustan,2024-11-14 20:13:35,https://www.livehindustan.com/bihar/begusarai/story-giriraj-singh-slams-rahul-gandhi-lalu-prasad-and-mamata-banerjee-over-appeasement-politics-201731595411249.html,yes,0,0,1,1,1,1,1,0,1,"Linguistic Bias   “देश में आतंक जैसी स्थिति पैदा कर दी है…”Framing Bias  “देश में आतंक जैसी स्थिति पैदा कर दी है वोट के सौदागरों ने: गिरिराज”     Ideology Bias“…टेंडर में मुसलमानों को आरक्षण दिया जा रहा है… पश्चिम बंगाल में सरकार मुसलमान समुदाय के पक्ष में एकतरफा काम कर  Stance Bias The tone of the narration, including phrases like “बारसे,” shows approval of Giriraj Singh’s criticism rather than neutral reporting, creating an implied stance.",yes,0,0,1,1,1,0,0,0,1,"1. Framing Bias, 2. Linguistic Bias, 3. Emotional Bias- ""देश में आतंक जैसी स्थिति पैदा कर दी है…"" 4. Ideology Bias-""…टेंडर में मुसलमानों को आरक्षण दिया जा रहा है… पश्चिम बंगाल में सरकार मुसलमान समुदाय के पक्ष में एकतरफा काम कर"""
